RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
327.0,896.0,105.0,145.0,20.0,337.0,802.0,65.0,71.0,1
418.0,204.0,21.0,64.0,29.0,110.0,2267.0,22.0,119.0,1
5477.0,745.0,21.0,64.0,46.0,12.0,238.0,6.0,12.0,1
2392.0,3638.0,21.0,66.0,204.0,40.0,2313.0,66.0,44.0,1
75.0,610.0,21.0,68.0,206.0,52.0,2018.0,14.0,56.0,1
1181.0,3726.0,21.0,66.0,50.0,121.0,676.0,19.0,130.0,1
380.0,3950.0,9.0,35.0,205.0,157.0,861.0,30.0,166.0,1
1188.0,1718.0,21.0,36.0,212.0,11.0,201.0,5.0,11.0,1
2519.0,2851.0,21.0,68.0,84.0,42.0,2250.0,8.0,46.0,1
2217.0,983.0,21.0,66.0,42.0,122.0,186.0,16.0,131.0,1
4121.0,3452.0,9.0,35.0,78.0,337.0,2146.0,65.0,71.0,0
1218.0,1408.0,1.0,19.0,15.0,3.0,4.0,3.0,3.0,1
1191.0,3272.0,21.0,68.0,108.0,46.0,2143.0,66.0,50.0,1
327.0,2606.0,15.0,13.0,17.0,0.0,3.0,3.0,0.0,1
4568.0,1771.0,15.0,16.0,19.0,36.0,2204.0,3.0,40.0,1
1329.0,2283.0,21.0,68.0,299.0,40.0,160.0,66.0,44.0,1
1311.0,2426.0,117.0,165.0,218.0,22.0,7.0,64.0,23.0,1
3507.0,3525.0,21.0,74.0,209.0,83.0,2261.0,21.0,91.0,1
958.0,3789.0,21.0,72.0,216.0,4.0,1901.0,64.0,4.0,1
4348.0,419.0,21.0,66.0,384.0,47.0,7.0,64.0,51.0,1
2985.0,1143.0,21.0,64.0,138.0,22.0,7.0,64.0,23.0,0
459.0,1148.0,21.0,68.0,333.0,47.0,7.0,64.0,51.0,1
5566.0,3876.0,21.0,58.0,252.0,156.0,2302.0,32.0,165.0,1
3029.0,1364.0,30.0,31.0,23.0,36.0,1795.0,3.0,40.0,1
2111.0,3021.0,21.0,64.0,87.0,53.0,297.0,14.0,57.0,1
1329.0,70.0,21.0,64.0,316.0,22.0,7.0,64.0,23.0,1
4936.0,3896.0,54.0,75.0,72.0,67.0,229.0,16.0,74.0,1
985.0,160.0,21.0,58.0,301.0,11.0,123.0,5.0,11.0,1
1181.0,2900.0,21.0,66.0,50.0,4.0,7.0,64.0,4.0,1
6056.0,274.0,48.0,55.0,234.0,119.0,2338.0,13.0,128.0,1
2110.0,57.0,21.0,68.0,232.0,47.0,7.0,64.0,51.0,1
3147.0,340.0,21.0,64.0,213.0,22.0,7.0,64.0,23.0,1
2867.0,1457.0,17.0,15.0,104.0,85.0,2320.0,4.0,93.0,1
2862.0,3208.0,7.0,5.0,13.0,3.0,2.0,3.0,3.0,1
4997.0,675.0,21.0,66.0,50.0,22.0,7.0,64.0,23.0,1
194.0,318.0,21.0,66.0,50.0,47.0,7.0,64.0,51.0,1
4440.0,1652.0,21.0,36.0,201.0,41.0,704.0,24.0,45.0,1
194.0,1064.0,21.0,66.0,121.0,235.0,2258.0,1.0,245.0,1
194.0,4120.0,82.0,109.0,148.0,4.0,7.0,64.0,4.0,1
1024.0,3231.0,43.0,50.0,26.0,11.0,89.0,5.0,11.0,1
6489.0,2317.0,21.0,64.0,13.0,147.0,370.0,42.0,157.0,1
7141.0,22.0,21.0,72.0,255.0,4.0,2178.0,64.0,4.0,1
1101.0,1555.0,21.0,74.0,60.0,71.0,2258.0,1.0,78.0,1
3493.0,1573.0,21.0,58.0,52.0,60.0,2250.0,8.0,66.0,0
6085.0,87.0,9.0,7.0,215.0,4.0,7.0,64.0,4.0,1
5566.0,843.0,86.0,114.0,325.0,103.0,2158.0,14.0,111.0,1
4733.0,2859.0,21.0,64.0,87.0,27.0,950.0,14.0,28.0,1
4179.0,847.0,72.0,93.0,346.0,92.0,2264.0,14.0,100.0,1
74.0,1185.0,18.0,17.0,20.0,18.0,565.0,65.0,19.0,1
86.0,616.0,21.0,68.0,106.0,4.0,7.0,64.0,4.0,1
3506.0,1875.0,21.0,64.0,107.0,29.0,1973.0,61.0,30.0,1
1452.0,3033.0,21.0,64.0,296.0,103.0,759.0,14.0,111.0,1
1235.0,180.0,21.0,21.0,142.0,203.0,1023.0,22.0,213.0,1
2112.0,757.0,21.0,68.0,126.0,57.0,2299.0,14.0,62.0,1
5567.0,330.0,53.0,63.0,234.0,56.0,1570.0,13.0,60.0,1
915.0,1952.0,21.0,66.0,90.0,51.0,2173.0,4.0,55.0,0
1454.0,983.0,21.0,66.0,42.0,122.0,186.0,16.0,131.0,1
182.0,711.0,21.0,68.0,51.0,56.0,376.0,13.0,60.0,1
3001.0,1906.0,3.0,34.0,33.0,19.0,1138.0,64.0,20.0,1
2261.0,522.0,21.0,68.0,70.0,47.0,77.0,64.0,51.0,1
4067.0,3606.0,21.0,58.0,52.0,46.0,661.0,66.0,50.0,1
2390.0,198.0,78.0,103.0,26.0,2.0,2181.0,5.0,2.0,1
3308.0,3362.0,43.0,50.0,61.0,37.0,659.0,21.0,41.0,1
5631.0,989.0,21.0,68.0,59.0,32.0,2313.0,9.0,36.0,1
385.0,168.0,21.0,66.0,69.0,11.0,167.0,5.0,11.0,1
3026.0,928.0,21.0,64.0,333.0,22.0,7.0,64.0,23.0,1
5065.0,515.0,21.0,71.0,258.0,4.0,1901.0,64.0,4.0,1
5271.0,2960.0,46.0,53.0,15.0,0.0,37.0,3.0,0.0,1
1552.0,2792.0,3.0,34.0,33.0,4.0,7.0,64.0,4.0,0
7514.0,527.0,21.0,68.0,274.0,4.0,1901.0,64.0,4.0,1
1614.0,665.0,48.0,80.0,13.0,264.0,391.0,27.0,273.0,1
1717.0,2844.0,21.0,64.0,139.0,22.0,7.0,64.0,23.0,1
4628.0,3621.0,21.0,66.0,67.0,44.0,399.0,15.0,48.0,1
3500.0,4106.0,54.0,75.0,72.0,67.0,911.0,16.0,74.0,1
1714.0,1858.0,98.0,139.0,328.0,27.0,2238.0,14.0,28.0,1
353.0,2097.0,21.0,21.0,45.0,22.0,7.0,64.0,23.0,0
4095.0,1583.0,21.0,66.0,220.0,123.0,281.0,28.0,132.0,1
1023.0,2279.0,21.0,58.0,52.0,120.0,181.0,64.0,129.0,1
178.0,18.0,21.0,72.0,255.0,22.0,7.0,64.0,23.0,1
2475.0,199.0,9.0,7.0,101.0,127.0,255.0,15.0,136.0,1
3063.0,2061.0,21.0,36.0,189.0,96.0,1459.0,63.0,104.0,1
1300.0,2083.0,21.0,66.0,318.0,147.0,1548.0,42.0,157.0,1
100.0,1111.0,21.0,58.0,225.0,174.0,498.0,39.0,183.0,1
2790.0,3791.0,25.0,26.0,13.0,36.0,2199.0,3.0,40.0,1
100.0,1938.0,21.0,72.0,273.0,34.0,59.0,66.0,38.0,1
3317.0,1080.0,21.0,58.0,52.0,4.0,7.0,64.0,4.0,1
4353.0,92.0,21.0,58.0,171.0,22.0,7.0,64.0,23.0,1
3042.0,3656.0,21.0,71.0,266.0,88.0,1402.0,7.0,96.0,1
2866.0,3433.0,14.0,46.0,19.0,0.0,3.0,3.0,0.0,1
852.0,47.0,14.0,12.0,14.0,1.0,8.0,5.0,1.0,1
4936.0,3891.0,3.0,34.0,155.0,19.0,39.0,64.0,20.0,1
5567.0,1864.0,21.0,64.0,51.0,26.0,2237.0,13.0,27.0,1
3710.0,839.0,21.0,68.0,158.0,22.0,1901.0,64.0,23.0,1
319.0,912.0,21.0,72.0,273.0,22.0,7.0,64.0,23.0,1
192.0,1946.0,21.0,64.0,247.0,140.0,640.0,1.0,150.0,1
1499.0,723.0,21.0,64.0,349.0,92.0,1282.0,14.0,100.0,1
2390.0,3726.0,21.0,66.0,50.0,47.0,7.0,64.0,51.0,1
5299.0,75.0,21.0,64.0,316.0,46.0,2143.0,66.0,50.0,1
3864.0,2576.0,21.0,68.0,137.0,22.0,1114.0,64.0,23.0,1
4952.0,1671.0,51.0,60.0,20.0,61.0,79.0,65.0,67.0,1
5344.0,54.0,21.0,21.0,45.0,22.0,7.0,64.0,23.0,1
3692.0,1102.0,3.0,34.0,33.0,22.0,7.0,64.0,23.0,0
6853.0,2283.0,21.0,68.0,299.0,47.0,7.0,64.0,51.0,1
1329.0,3404.0,64.0,84.0,23.0,36.0,65.0,3.0,40.0,1
763.0,1139.0,21.0,64.0,138.0,4.0,1901.0,64.0,4.0,1
1759.0,1201.0,61.0,79.0,20.0,331.0,467.0,65.0,64.0,1
314.0,655.0,21.0,66.0,50.0,22.0,7.0,64.0,23.0,1
2495.0,866.0,21.0,68.0,274.0,88.0,1402.0,7.0,96.0,1
2058.0,67.0,21.0,58.0,219.0,4.0,7.0,64.0,4.0,1
4728.0,143.0,9.0,7.0,61.0,68.0,1118.0,31.0,75.0,1
4901.0,1756.0,3.0,34.0,36.0,15.0,1577.0,7.0,15.0,1
5566.0,2155.0,21.0,64.0,8.0,117.0,2133.0,6.0,126.0,1
319.0,2844.0,21.0,64.0,139.0,22.0,7.0,64.0,23.0,0
5446.0,1158.0,21.0,64.0,139.0,4.0,7.0,64.0,4.0,1
2163.0,3874.0,21.0,22.0,90.0,166.0,637.0,4.0,175.0,1
2841.0,92.0,21.0,58.0,171.0,4.0,1901.0,64.0,4.0,1
3823.0,1135.0,21.0,64.0,101.0,4.0,1901.0,64.0,4.0,1
3326.0,2615.0,21.0,66.0,120.0,22.0,77.0,64.0,23.0,1
930.0,1072.0,21.0,64.0,101.0,47.0,2178.0,64.0,51.0,1
5622.0,1129.0,21.0,68.0,282.0,11.0,2273.0,5.0,11.0,1
11.0,47.0,14.0,12.0,14.0,1.0,8.0,5.0,1.0,1
611.0,394.0,21.0,64.0,419.0,57.0,2299.0,14.0,62.0,1
2248.0,645.0,21.0,58.0,186.0,4.0,7.0,64.0,4.0,1
0.0,3661.0,21.0,71.0,53.0,47.0,77.0,64.0,51.0,0
133.0,1705.0,21.0,68.0,373.0,46.0,2143.0,66.0,50.0,0
319.0,1933.0,21.0,58.0,225.0,4.0,7.0,64.0,4.0,1
2525.0,554.0,53.0,63.0,332.0,20.0,42.0,8.0,21.0,1
2513.0,1147.0,3.0,34.0,33.0,88.0,1402.0,7.0,96.0,1
2429.0,1061.0,21.0,21.0,45.0,22.0,7.0,64.0,23.0,1
971.0,449.0,21.0,58.0,205.0,65.0,219.0,30.0,72.0,1
1610.0,3107.0,88.0,117.0,15.0,36.0,2083.0,3.0,40.0,1
4120.0,208.0,93.0,128.0,220.0,110.0,2188.0,22.0,119.0,1
312.0,673.0,21.0,58.0,225.0,22.0,7.0,64.0,23.0,1
1470.0,99.0,21.0,66.0,166.0,22.0,7.0,64.0,23.0,1
100.0,1731.0,21.0,72.0,341.0,83.0,519.0,21.0,91.0,1
4493.0,2440.0,21.0,66.0,69.0,139.0,527.0,13.0,149.0,1
2390.0,1018.0,21.0,22.0,4.0,201.0,2034.0,2.0,211.0,1
194.0,3673.0,21.0,71.0,72.0,21.0,549.0,7.0,22.0,1
3779.0,652.0,77.0,102.0,128.0,8.0,599.0,5.0,8.0,0
6462.0,1875.0,21.0,64.0,107.0,29.0,1973.0,61.0,30.0,1
4260.0,3767.0,11.0,48.0,19.0,36.0,2153.0,3.0,40.0,0
1557.0,180.0,21.0,21.0,142.0,203.0,880.0,22.0,213.0,1
5554.0,3031.0,21.0,66.0,41.0,196.0,1355.0,22.0,206.0,1
3136.0,4231.0,3.0,34.0,284.0,335.0,1477.0,61.0,17.0,1
4227.0,645.0,21.0,58.0,186.0,4.0,7.0,64.0,4.0,1
3303.0,62.0,21.0,64.0,138.0,71.0,2258.0,1.0,78.0,1
2841.0,92.0,21.0,58.0,171.0,4.0,7.0,64.0,4.0,1
1332.0,653.0,21.0,64.0,70.0,88.0,1402.0,7.0,96.0,1
4936.0,3659.0,21.0,71.0,72.0,22.0,7.0,64.0,23.0,1
1060.0,518.0,21.0,68.0,89.0,57.0,2299.0,14.0,62.0,1
651.0,775.0,21.0,64.0,62.0,32.0,573.0,9.0,36.0,1
881.0,4117.0,9.0,7.0,193.0,129.0,2058.0,13.0,138.0,1
4936.0,273.0,89.0,118.0,88.0,161.0,2338.0,33.0,170.0,1
1499.0,182.0,21.0,72.0,273.0,22.0,7.0,64.0,23.0,1
2365.0,2356.0,21.0,66.0,41.0,40.0,2313.0,66.0,44.0,1
6221.0,988.0,21.0,68.0,59.0,108.0,1540.0,39.0,117.0,1
800.0,2041.0,21.0,58.0,52.0,22.0,7.0,64.0,23.0,1
747.0,2593.0,1.0,19.0,289.0,264.0,2046.0,27.0,273.0,1
3082.0,1134.0,1.0,19.0,289.0,40.0,1776.0,66.0,44.0,1
6654.0,789.0,21.0,74.0,326.0,26.0,1836.0,13.0,27.0,1
722.0,2104.0,7.0,5.0,13.0,0.0,2.0,3.0,0.0,1
674.0,2094.0,81.0,108.0,86.0,61.0,2172.0,65.0,67.0,1
2941.0,435.0,43.0,50.0,26.0,35.0,1259.0,63.0,39.0,1
1911.0,1780.0,78.0,103.0,187.0,41.0,2266.0,24.0,45.0,1
5551.0,2351.0,21.0,21.0,117.0,4.0,7.0,64.0,4.0,1
1306.0,2301.0,21.0,36.0,284.0,16.0,1459.0,63.0,16.0,1
57.0,636.0,21.0,64.0,138.0,4.0,2194.0,64.0,4.0,1
647.0,530.0,72.0,93.0,87.0,124.0,2301.0,14.0,133.0,1
1865.0,316.0,21.0,66.0,322.0,47.0,226.0,64.0,51.0,1
3416.0,523.0,21.0,21.0,45.0,46.0,2143.0,66.0,50.0,1
1006.0,3298.0,21.0,22.0,7.0,119.0,1233.0,13.0,128.0,1
7201.0,1451.0,21.0,64.0,188.0,102.0,489.0,14.0,110.0,1
2851.0,3797.0,35.0,40.0,152.0,315.0,856.0,5.0,6.0,1
6773.0,2704.0,21.0,66.0,98.0,22.0,7.0,64.0,23.0,1
4176.0,3534.0,42.0,49.0,13.0,0.0,1694.0,3.0,0.0,1
5103.0,1232.0,21.0,64.0,138.0,4.0,1901.0,64.0,4.0,1
645.0,3105.0,21.0,64.0,62.0,86.0,2313.0,9.0,94.0,1
7417.0,2090.0,21.0,72.0,216.0,251.0,2143.0,66.0,260.0,1
65.0,986.0,21.0,68.0,232.0,47.0,7.0,64.0,51.0,1
1149.0,4067.0,21.0,22.0,319.0,310.0,1334.0,58.0,318.0,1
5803.0,7.0,92.0,126.0,433.0,22.0,7.0,64.0,23.0,1
7136.0,1155.0,21.0,36.0,113.0,22.0,7.0,64.0,23.0,1
1071.0,1141.0,21.0,58.0,171.0,155.0,521.0,26.0,164.0,1
314.0,368.0,21.0,68.0,93.0,22.0,7.0,64.0,23.0,1
2570.0,1138.0,55.0,69.0,289.0,191.0,391.0,27.0,201.0,1
2537.0,698.0,77.0,159.0,225.0,4.0,7.0,64.0,4.0,0
6644.0,497.0,21.0,68.0,232.0,47.0,7.0,64.0,51.0,1
2923.0,3850.0,8.0,6.0,15.0,2.0,4.0,5.0,2.0,1
401.0,1948.0,21.0,58.0,52.0,140.0,1430.0,1.0,150.0,1
970.0,2407.0,30.0,31.0,19.0,0.0,4.0,3.0,0.0,1
2467.0,17.0,21.0,58.0,280.0,22.0,7.0,64.0,23.0,1
6300.0,1933.0,21.0,58.0,280.0,4.0,7.0,64.0,4.0,1
2545.0,2732.0,53.0,63.0,115.0,55.0,2290.0,13.0,59.0,1
322.0,2431.0,21.0,22.0,7.0,167.0,282.0,18.0,176.0,1
319.0,497.0,21.0,68.0,232.0,22.0,7.0,64.0,23.0,1
651.0,713.0,21.0,64.0,184.0,11.0,123.0,5.0,11.0,1
3339.0,1278.0,21.0,58.0,52.0,4.0,7.0,64.0,4.0,1
376.0,2383.0,21.0,68.0,111.0,22.0,7.0,64.0,23.0,1
539.0,101.0,21.0,21.0,45.0,4.0,1901.0,64.0,4.0,1
1697.0,1273.0,89.0,118.0,88.0,314.0,7.0,33.0,324.0,1
6303.0,1228.0,21.0,176.0,448.0,4.0,7.0,64.0,4.0,0
4273.0,1561.0,21.0,71.0,99.0,235.0,2258.0,1.0,245.0,1
3136.0,2346.0,3.0,34.0,36.0,62.0,2024.0,29.0,68.0,1
3031.0,3492.0,3.0,34.0,227.0,133.0,1939.0,61.0,142.0,1
5364.0,2040.0,21.0,58.0,52.0,22.0,7.0,64.0,23.0,1
4808.0,2013.0,49.0,56.0,110.0,315.0,327.0,5.0,6.0,1
890.0,1106.0,1.0,19.0,289.0,234.0,2114.0,34.0,244.0,1
1917.0,3892.0,14.0,12.0,14.0,36.0,260.0,3.0,40.0,1
4119.0,243.0,62.0,129.0,13.0,68.0,788.0,31.0,75.0,1
5034.0,2271.0,21.0,71.0,140.0,22.0,7.0,64.0,23.0,1
879.0,982.0,21.0,36.0,42.0,196.0,2280.0,22.0,206.0,1
1329.0,2625.0,125.0,107.0,381.0,83.0,1303.0,21.0,91.0,1
182.0,1159.0,21.0,36.0,161.0,4.0,7.0,64.0,4.0,1
1766.0,1570.0,21.0,64.0,316.0,28.0,1185.0,15.0,29.0,1
1537.0,1562.0,21.0,21.0,45.0,315.0,1331.0,5.0,6.0,1
2568.0,522.0,21.0,68.0,70.0,22.0,7.0,64.0,23.0,1
1140.0,586.0,103.0,143.0,137.0,22.0,7.0,64.0,23.0,1
392.0,3898.0,21.0,72.0,210.0,4.0,7.0,64.0,4.0,1
7248.0,209.0,12.0,10.0,18.0,36.0,409.0,3.0,40.0,1
3507.0,975.0,21.0,58.0,171.0,17.0,7.0,64.0,18.0,1
314.0,110.0,21.0,21.0,117.0,4.0,7.0,64.0,4.0,1
3339.0,3489.0,21.0,71.0,269.0,47.0,7.0,64.0,51.0,1
1465.0,159.0,34.0,39.0,18.0,12.0,716.0,6.0,12.0,1
3900.0,1761.0,21.0,66.0,220.0,115.0,2267.0,22.0,124.0,1
327.0,790.0,21.0,64.0,369.0,52.0,1867.0,14.0,56.0,1
65.0,385.0,21.0,64.0,202.0,184.0,332.0,11.0,194.0,1
1329.0,463.0,21.0,68.0,263.0,340.0,2281.0,9.0,24.0,1
5566.0,1919.0,21.0,58.0,187.0,41.0,239.0,24.0,45.0,1
1551.0,2024.0,21.0,71.0,376.0,22.0,7.0,64.0,23.0,1
1329.0,1740.0,21.0,66.0,193.0,119.0,1899.0,13.0,128.0,1
1399.0,2024.0,21.0,71.0,266.0,22.0,7.0,64.0,23.0,1
1195.0,525.0,21.0,68.0,198.0,27.0,2238.0,14.0,28.0,1
1323.0,953.0,21.0,72.0,273.0,22.0,7.0,64.0,23.0,1
385.0,3175.0,21.0,66.0,22.0,315.0,81.0,5.0,6.0,1
2191.0,821.0,86.0,114.0,107.0,20.0,42.0,8.0,21.0,1
3077.0,1829.0,1.0,19.0,15.0,36.0,1240.0,3.0,40.0,1
292.0,1103.0,21.0,58.0,52.0,11.0,1255.0,5.0,11.0,1
5281.0,3552.0,29.0,30.0,13.0,0.0,2.0,3.0,0.0,1
6689.0,239.0,19.0,18.0,18.0,36.0,355.0,3.0,40.0,1
5059.0,1679.0,70.0,90.0,135.0,337.0,2146.0,65.0,71.0,1
512.0,660.0,21.0,66.0,211.0,4.0,1901.0,64.0,4.0,1
2201.0,4241.0,72.0,93.0,331.0,27.0,1088.0,14.0,28.0,1
5567.0,739.0,21.0,68.0,296.0,92.0,523.0,14.0,100.0,1
4936.0,3659.0,21.0,71.0,72.0,22.0,303.0,64.0,23.0,1
326.0,3409.0,11.0,9.0,18.0,36.0,1547.0,3.0,40.0,1
984.0,3017.0,86.0,114.0,328.0,42.0,2111.0,8.0,46.0,1
917.0,1286.0,21.0,21.0,45.0,22.0,7.0,64.0,23.0,1
5967.0,996.0,21.0,68.0,232.0,4.0,1901.0,64.0,4.0,1
100.0,1294.0,9.0,35.0,81.0,87.0,646.0,64.0,95.0,1
5557.0,1420.0,21.0,58.0,217.0,24.0,49.0,5.0,34.0,1
3032.0,1814.0,51.0,113.0,86.0,6.0,128.0,65.0,5.0,1
812.0,1150.0,21.0,58.0,219.0,4.0,7.0,64.0,4.0,1
2498.0,1865.0,21.0,58.0,217.0,164.0,2093.0,13.0,173.0,1
2393.0,1284.0,21.0,66.0,41.0,47.0,226.0,64.0,51.0,1
1114.0,394.0,21.0,64.0,419.0,11.0,21.0,5.0,11.0,1
4918.0,3873.0,73.0,95.0,18.0,70.0,560.0,4.0,77.0,1
5957.0,261.0,21.0,72.0,222.0,123.0,85.0,28.0,132.0,1
3818.0,498.0,21.0,58.0,52.0,22.0,7.0,64.0,23.0,1
577.0,1085.0,21.0,58.0,185.0,65.0,889.0,30.0,72.0,1
